4 61.55039 5 9 12.5
4 61.55039 5 7 12.5
2 33.07879 5 7 12.5
2 33.07879 5 9 12.5
4 61.55039 5 7 12.5
2 33.07879 5 12 12.5
7 96.99822 5 7 17.5
2 32.38239 5 11 17.5
6 84.24478 5 9 17.5
4 60.2546 5 6 17.5
1 16.79802 5 7 17.5
2 32.38239 5 6 17.5
1 16.79802 5 6 17.5
1 16.79802 5 9 62.5
4 48.59242 5 11 67.5
6 66.12763 5 7 67.5
2 25.41844 5 7 67.5
2 25.41844 5 12 67.5
7 74.53548 5 8 72.5
3 35.76018 5 8 72.5
3 35.76018 5 10 72.5
5 55.50158 5 6 77.5
1 12.46305 5 7 77.5
2 24.02565 5 7 82.5
2 23.32925 5 8 82.5
3 33.74552 5 7 92.5
2 21.93646 5 6 107.5
1 10.29556 5 9 112.5
4 35.63444 5 7 117.5
2 18.45448 5 7 117.5
2 18.45448 5 7 117.5
2 18.45448 5 8 117.5
3 26.69422 5 7 117.5
2 18.45448 5 8 117.5
3 26.69422 5 6 117.5
1 9.573066 5 7 117.5
2 18.45448 5 8 117.5
3 26.69422 5 7 122.5
2 17.75809 5 9 122.5
4 33.04284 5 8 122.5
3 25.68689 5 9 122.5
4 33.04284 5 8 122.5
3 25.68689 5 13 127.5
8 55.26654 5 6 127.5
1 8.850571 5 9 127.5
4 31.74705 5 9 132.5
4 30.45125 5 8 132.5
3 23.67223 5 7 142.5
2 14.9725 5 6 142.5
1 7.766827 5 7 147.5
2 14.27611 5 7 147.5
2 14.27611 5 8 147.5
3 20.65025 5 9 147.5
4 26.56385 5 7 152.5
2 13.57971 5 8 152.5
3 19.64292 5 7 152.5
2 13.57971 5 8 152.5
3 19.64292 5 9 152.5
4 25.26806 5 9 152.5
4 25.26806 5 8 157.5
3 18.63559 5 6 157.5
1 6.683084 5 8 162.5
3 17.62826 5 7 162.5
2 12.18692 5 7 167.5
2 11.49053 5 6 167.5
1 5.960588 5 12 167.5
7 33.69412 5 8 167.5
3 16.62093 5 6 172.5
1 5.599341 5 9 172.5
4 20.08487 5 8 172.5
3 15.6136 5 8 172.5
3 15.6136 5 8 172.5
3 15.6136 5 7 177.5
2 10.09774 5 7 177.5
2 10.09774 5 7 182.5
2 9.40134 5 8 182.5
3 13.59894 5 9 182.5
4 17.49327 5 10 182.5
5 21.10623 5 8 182.5
3 13.59894 5 7 187.5
2 8.704945 5 10 187.5
5 19.54281 5 7 187.5
2 8.704945 5 10 192.5
5 17.97938 5 7 192.5
2 8.008549 5 6 192.5
1 4.154349 5 8 192.5
3 11.58428 5 8 197.5
3 10.57696 5 8 197.5
3 10.57696 5 8 197.5
3 10.57696 5 7 197.5
2 7.312153 5 9 197.5
4 13.60588 5 9 197.5
4 13.60588 5 6 202.5
1 3.431854 5 11 202.5
6 17.2113 5 8 202.5
3 9.569626 5 6 207.5
1 3.070606 5 7 207.5
2 5.919362 6 8 27.5
2 30.9896 6 8 27.5
2 30.9896 6 11 27.5
5 69.5724 6 10 27.5
4 57.663 6 8 27.5
2 30.9896 6 9 27.5
3 44.82614 6 8 27.5
2 30.9896 6 10 32.5
4 56.3672 6 8 32.5
2 30.29321 6 10 32.5
4 56.3672 6 8 32.5
2 30.29321 6 11 32.5
5 68.00898 6 10 32.5
4 56.3672 6 8 32.5
2 30.29321 6 8 32.5
2 30.29321 6 9 32.5
3 43.81881 6 11 37.5
5 66.44555 6 7 37.5
1 15.35303 6 8 37.5
2 29.59681 6 10 72.5
4 46.00082 6 10 77.5
4 44.70502 6 9 82.5
3 33.74552 6 8 82.5
2 23.32925 6 7 82.5
1 12.1018 6 8 87.5
2 22.63286 6 8 87.5
2 22.63286 6 8 87.5
2 22.63286 6 9 87.5
3 32.73819 6 8 87.5
2 22.63286 6 8 87.5
2 22.63286 6 7 87.5
1 11.74055 6 9 87.5
3 32.73819 6 9 87.5
3 32.73819 6 9 87.5
3 32.73819 6 15 92.5
9 77.30245 6 17 92.5
11 88.47229 6 7 97.5
1 11.01806 6 8 97.5
2 21.24006 6 10 97.5
4 39.52183 6 9 112.5
3 27.70155 6 10 117.5
4 34.33864 6 9 117.5
3 26.69422 6 8 122.5
2 17.75809 6 8 122.5
2 17.75809 6 9 122.5
3 25.68689 6 9 127.5
3 24.67956 6 9 127.5
3 24.67956 6 8 127.5
2 17.06169 6 9 127.5
3 24.67956 6 13 127.5
7 50.03066 6 9 132.5
3 23.67223 6 9 137.5
3 22.6649 6 8 137.5
2 15.6689 6 10 137.5
4 29.15545 6 7 142.5
1 7.766827 6 8 142.5
2 14.9725 6 14 152.5
8 43.98765 6 8 152.5
2 13.57971 6 7 157.5
1 6.683084 6 8 157.5
2 12.88332 6 11 157.5
5 28.92336 6 9 157.5
3 18.63559 6 9 157.5
3 18.63559 6 7 162.5
1 6.321836 6 7 162.5
1 6.321836 6 9 162.5
3 17.62826 6 9 162.5
3 17.62826 6 10 162.5
4 22.67646 6 8 162.5
2 12.18692 6 9 167.5
3 16.62093 6 8 167.5
2 11.49053 6 8 172.5
2 10.79413 6 7 177.5
1 5.238093 6 8 182.5
2 9.40134 6 11 182.5
5 21.10623 6 9 182.5
3 13.59894 6 9 187.5
3 12.59161 6 11 187.5
5 19.54281 6 10 187.5
4 16.19747 6 12 192.5
6 20.83473 6 7 192.5
1 4.154349 6 8 197.5
2 7.312153 6 9 197.5
3 10.57696 6 10 197.5
4 13.60588 6 9 197.5
3 10.57696 6 10 197.5
4 13.60588 6 8 202.5
2 6.615758 6 10 202.5
4 12.31008 6 8 202.5
2 6.615758 6 9 202.5
3 9.569626 6 10 202.5
4 12.31008 6 12 207.5
6 15.39958 6 10 207.5
4 11.01428 6 9 207.5
3 8.562297 6 9 207.5
3 8.562297 6 8 212.5
2 5.222967 6 8 212.5
2 5.222967 6 10 212.5
4 9.718483 6 10 217.5
4 8.422686 6 8 222.5
2 3.830176 7 11 37.5
4 55.07141 7 9 37.5
2 29.59681 7 8 42.5
1 14.99178 7 9 42.5
2 28.90042 7 10 42.5
3 41.80416 7 9 42.5
2 28.90042 7 9 42.5
2 28.90042 7 12 42.5
5 64.88213 7 11 42.5
4 53.77561 7 10 42.5
3 41.80416 7 10 42.5
3 41.80416 7 9 42.5
2 28.90042 7 13 42.5
6 75.1862 7 9 42.5
2 28.90042 7 8 42.5
1 14.99178 7 9 47.5
2 28.20402 7 9 47.5
2 28.20402 7 10 47.5
3 40.79683 7 12 47.5
5 63.3187 7 10 47.5
3 40.79683 7 14 47.5
7 82.70375 7 9 47.5
2 28.20402 7 13 47.5
6 73.37449 7 9 52.5
2 27.50762 7 15 52.5
8 89.1032 7 14 87.5
7 66.36721 7 14 87.5
7 66.36721 7 9 92.5
2 21.93646 7 10 97.5
3 30.72354 7 14 97.5
7 62.28307 7 10 97.5
3 30.72354 7 12 97.5
5 47.68445 7 11 97.5
4 39.52183 7 9 97.5
2 21.24006 7 9 97.5
2 21.24006 7 10 102.5
3 29.71621 7 11 102.5
4 38.22603 7 8 102.5
1 10.65681 7 11 102.5
4 38.22603 7 9 107.5
2 19.84727 7 10 107.5
3 28.70888 7 12 107.5
5 44.55761 7 8 107.5
1 10.29556 7 9 107.5
2 19.84727 7 9 117.5
2 18.45448 7 10 127.5
3 24.67956 7 10 127.5
3 24.67956 7 13 132.5
6 42.57532 7 10 137.5
3 22.6649 7 9 137.5
2 15.6689 7 15 137.5
8 50.75499 7 14 142.5
7 43.90446 7 10 142.5
3 21.65758 7 11 142.5
4 27.85965 7 8 142.5
1 7.766827 7 10 142.5
3 21.65758 7 9 147.5
2 14.27611 7 9 147.5
2 14.27611 7 9 152.5
2 13.57971 7 10 152.5
3 19.64292 7 10 157.5
3 18.63559 7 12 162.5
5 27.35993 7 10 162.5
3 17.62826 7 12 162.5
5 27.35993 7 10 162.5
3 17.62826 7 10 167.5
3 16.62093 7 10 167.5
3 16.62093 7 11 167.5
4 21.38066 7 9 172.5
2 10.79413 7 16 172.5
9 38.03771 7 10 172.5
3 15.6136 7 9 177.5
2 10.09774 7 9 182.5
2 9.40134 7 9 182.5
2 9.40134 7 11 182.5
4 17.49327 7 10 182.5
3 13.59894 7 8 182.5
1 4.876845 7 12 182.5
5 21.10623 7 11 182.5
4 17.49327 7 8 182.5
1 4.876845 7 10 187.5
3 12.59161 7 9 187.5
2 8.704945 7 8 192.5
1 4.154349 7 10 192.5
3 11.58428 7 10 192.5
3 11.58428 7 9 192.5
2 8.008549 7 12 197.5
5 16.41596 7 9 197.5
2 7.312153 7 11 202.5
4 12.31008 7 9 202.5
2 6.615758 7 18 202.5
11 26.68212 7 9 202.5
2 6.615758 7 9 207.5
2 5.919362 7 11 207.5
4 11.01428 7 8 207.5
1 3.070606 7 9 207.5
2 5.919362 7 11 207.5
4 11.01428 7 10 207.5
3 8.562297 7 11 207.5
4 11.01428 7 11 212.5
4 9.718483 8 11 47.5
3 40.79683 8 11 47.5
3 40.79683 8 11 47.5
3 40.79683 8 13 52.5
5 61.75528 8 10 57.5
2 26.81123 8 12 57.5
4 49.88821 8 13 57.5
5 60.19185 8 9 57.5
1 13.90804 8 10 57.5
2 26.81123 8 11 62.5
3 37.77484 8 13 62.5
5 58.62843 8 9 62.5
1 13.54679 8 10 67.5
2 25.41844 8 10 67.5
2 25.41844 8 9 67.5
1 13.18554 8 11 72.5
3 35.76018 8 11 77.5
3 34.75285 8 10 97.5
2 21.24006 8 11 97.5
3 30.72354 8 10 102.5
2 20.54367 8 12 102.5
4 38.22603 8 12 102.5
4 38.22603 8 11 107.5
3 28.70888 8 14 107.5
6 51.6339 8 10 107.5
2 19.84727 8 9 107.5
1 10.29556 8 11 107.5
3 28.70888 8 10 107.5
2 19.84727 8 9 112.5
1 9.934314 8 9 112.5
1 9.934314 8 11 112.5
3 27.70155 8 10 112.5
2 19.15088 8 11 112.5
3 27.70155 8 12 112.5
4 35.63444 8 12 117.5
4 34.33864 8 12 117.5
4 34.33864 8 19 117.5
11 74.42907 8 12 122.5
4 33.04284 8 11 127.5
3 24.67956 8 11 127.5
3 24.67956 8 10 132.5
2 16.3653 8 10 137.5
2 15.6689 8 11 137.5
3 22.6649 8 9 137.5
1 8.128075 8 11 137.5
3 22.6649 8 14 142.5
6 38.95189 8 13 142.5
5 33.61363 8 12 142.5
4 27.85965 8 10 142.5
2 14.9725 8 9 142.5
1 7.766827 8 11 147.5
3 20.65025 8 12 147.5
4 26.56385 8 10 152.5
2 13.57971 8 10 152.5
2 13.57971 8 11 152.5
3 19.64292 8 10 152.5
2 13.57971 8 12 152.5
4 25.26806 8 13 157.5
5 28.92336 8 9 167.5
1 5.960588 8 9 167.5
1 5.960588 8 11 172.5
3 15.6136 8 11 172.5
3 15.6136 8 13 172.5
5 24.23308 8 10 172.5
2 10.79413 8 11 177.5
3 14.60627 8 11 177.5
3 14.60627 8 12 177.5
4 18.78907 8 10 182.5
2 9.40134 8 11 182.5
3 13.59894 8 12 182.5
4 17.49327 8 9 182.5
1 4.876845 8 10 187.5
2 8.704945 8 13 187.5
5 19.54281 8 11 187.5
3 12.59161 8 13 187.5
5 19.54281 8 10 192.5
2 8.008549 8 9 192.5
1 4.154349 8 11 192.5
3 11.58428 8 14 197.5
6 19.02302 8 9 197.5
1 3.793102 8 10 202.5
2 6.615758 8 13 202.5
5 14.85254 8 9 202.5
1 3.431854 8 14 202.5
6 17.2113 8 11 202.5
3 9.569626 8 9 202.5
1 3.431854 8 12 202.5
4 12.31008 8 12 207.5
4 11.01428 8 9 207.5
1 3.070606 8 11 207.5
3 8.562297 8 9 207.5
1 3.070606 8 11 207.5
3 8.562297 8 10 212.5
2 5.222967 8 10 212.5
2 5.222967 8 10 212.5
2 5.222967 8 13 212.5
5 11.72569 8 9 217.5
1 2.348111 8 13 217.5
5 10.16226 8 12 217.5
4 8.422686 8 13 217.5
5 10.16226 9 17 12.5
8 107.1494 9 14 12.5
5 74.26268 9 13 12.5
4 61.55039 9 11 12.5
2 33.07879 9 12 12.5
3 47.84813 9 11 12.5
2 33.07879 9 12 12.5
3 47.84813 9 12 12.5
3 47.84813 9 12 17.5
3 46.8408 9 11 17.5
2 32.38239 9 11 17.5
2 32.38239 9 10 62.5
1 13.54679 9 11 62.5
2 26.11483 9 14 67.5
5 57.065 9 11 67.5
2 25.41844 9 13 67.5
4 47.29662 9 12 67.5
3 36.76751 9 11 67.5
2 25.41844 9 11 67.5
2 25.41844 9 10 67.5
1 13.18554 9 15 67.5
6 66.12763 9 14 72.5
5 55.50158 9 11 72.5
2 24.72204 9 11 72.5
2 24.72204 9 12 72.5
3 35.76018 9 11 72.5
2 24.72204 9 13 72.5
4 46.00082 9 12 77.5
3 34.75285 9 10 77.5
1 12.46305 9 11 77.5
2 24.02565 9 12 77.5
3 34.75285 9 10 77.5
1 12.46305 9 12 77.5
3 34.75285 9 13 82.5
4 43.40923 9 12 82.5
3 33.74552 9 12 107.5
3 28.70888 9 13 107.5
4 36.93024 9 15 112.5
6 49.82218 9 12 112.5
3 27.70155 9 14 117.5
5 41.43076 9 12 117.5
3 26.69422 9 12 117.5
3 26.69422 9 11 117.5
2 18.45448 9 11 117.5
2 18.45448 9 10 117.5
1 9.573066 9 14 122.5
5 39.86733 9 13 122.5
4 33.04284 9 14 122.5
5 39.86733 9 12 122.5
3 25.68689 9 11 122.5
2 17.75809 9 12 127.5
3 24.67956 9 13 132.5
4 30.45125 9 10 147.5
1 7.405579 9 10 152.5
1 7.044332 9 14 152.5
5 30.48678 9 11 152.5
2 13.57971 9 15 152.5
6 35.32846 9 11 157.5
2 12.88332 9 11 157.5
2 12.88332 9 11 157.5
2 12.88332 9 12 162.5
3 17.62826 9 11 162.5
2 12.18692 9 13 167.5
4 21.38066 9 12 167.5
3 16.62093 9 11 172.5
2 10.79413 9 12 172.5
3 15.6136 9 12 172.5
3 15.6136 9 13 172.5
4 20.08487 9 12 177.5
3 14.60627 9 12 177.5
3 14.60627 9 15 177.5
6 26.26988 9 13 177.5
4 18.78907 9 13 182.5
4 17.49327 9 14 182.5
5 21.10623 9 12 182.5
3 13.59894 9 14 182.5
5 21.10623 9 11 182.5
2 9.40134 9 11 182.5
2 9.40134 9 11 187.5
2 8.704945 9 10 187.5
1 4.515597 9 10 187.5
1 4.515597 9 11 187.5
2 8.704945 9 16 192.5
7 23.48378 9 12 192.5
3 11.58428 9 10 192.5
1 4.154349 9 11 192.5
2 8.008549 9 12 192.5
3 11.58428 9 14 192.5
5 17.97938 9 10 192.5
1 4.154349 9 11 192.5
2 8.008549 9 10 192.5
1 4.154349 9 13 192.5
4 14.90167 9 15 197.5
6 19.02302 9 10 197.5
1 3.793102 9 10 202.5
1 3.431854 9 10 202.5
1 3.431854 9 10 202.5
1 3.431854 9 17 207.5
8 19.17411 9 11 207.5
2 5.919362 9 12 217.5
3 6.547639 10 12 22.5
2 31.686 10 14 22.5
4 58.9588 10 12 27.5
2 30.9896 10 11 27.5
1 16.07553 10 12 27.5
2 30.9896 10 13 27.5
3 44.82614 10 15 27.5
5 69.5724 10 12 27.5
2 30.9896 10 12 27.5
2 30.9896 10 13 27.5
3 44.82614 10 13 27.5
3 44.82614 10 12 32.5
2 30.29321 10 13 32.5
3 43.81881 10 12 32.5
2 30.29321 10 13 32.5
3 43.81881 10 11 37.5
1 15.35303 10 12 37.5
2 29.59681 10 15 37.5
5 66.44555 10 16 72.5
6 64.31591 10 13 77.5
3 34.75285 10 12 82.5
2 23.32925 10 16 82.5
6 60.69248 10 12 82.5
2 23.32925 10 15 82.5
5 52.37473 10 11 87.5
1 11.74055 10 17 87.5
7 66.36721 10 11 87.5
1 11.74055 10 11 87.5
1 11.74055 10 12 87.5
2 22.63286 10 11 87.5
1 11.74055 10 13 87.5
3 32.73819 10 13 87.5
3 32.73819 10 14 87.5
4 42.11343 10 14 92.5
4 40.81763 10 12 97.5
2 21.24006 10 12 122.5
2 17.75809 10 14 127.5
4 31.74705 10 12 127.5
2 17.06169 10 11 127.5
1 8.850571 10 13 127.5
3 24.67956 10 12 127.5
2 17.06169 10 12 132.5
2 16.3653 10 12 132.5
2 16.3653 10 13 132.5
3 23.67223 10 12 132.5
2 16.3653 10 13 132.5
3 23.67223 10 16 132.5
6 42.57532 10 15 132.5
5 36.74048 10 14 142.5
4 27.85965 10 15 142.5
5 33.61363 10 12 147.5
2 14.27611 10 13 147.5
3 20.65025 10 14 147.5
4 26.56385 10 13 152.5
3 19.64292 10 14 152.5
4 25.26806 10 12 152.5
2 13.57971 10 13 157.5
3 18.63559 10 15 157.5
5 28.92336 10 12 157.5
2 12.88332 10 13 162.5
3 17.62826 10 12 162.5
2 12.18692 10 13 162.5
3 17.62826 10 15 162.5
5 27.35993 10 12 162.5
2 12.18692 10 13 162.5
3 17.62826 10 13 167.5
3 16.62093 10 11 167.5
1 5.960588 10 15 167.5
5 25.79651 10 13 167.5
3 16.62093 10 17 172.5
7 31.65205 10 16 177.5
6 26.26988 10 11 177.5
1 5.238093 10 12 177.5
2 10.09774 10 13 182.5
3 13.59894 10 15 182.5
5 21.10623 10 13 182.5
3 13.59894 10 13 187.5
3 12.59161 10 13 187.5
3 12.59161 10 12 187.5
2 8.704945 10 16 192.5
6 20.83473 10 14 192.5
4 14.90167 10 12 192.5
2 8.008549 10 14 192.5
4 14.90167 10 13 197.5
3 10.57696 10 12 197.5
2 7.312153 10 12 197.5
2 7.312153 10 13 202.5
3 9.569626 10 12 202.5
2 6.615758 10 13 202.5
3 9.569626 10 15 202.5
5 14.85254 10 12 202.5
2 6.615758 10 12 202.5
2 6.615758 10 13 202.5
3 9.569626 10 13 202.5
3 9.569626 10 12 207.5
2 5.919362 10 13 207.5
3 8.562297 10 12 207.5
2 5.919362 10 13 207.5
3 8.562297 10 12 207.5
2 5.919362 10 13 207.5
3 8.562297 11 14 37.5
3 42.81149 11 15 42.5
4 53.77561 11 13 42.5
2 28.90042 11 12 42.5
1 14.99178 11 13 42.5
2 28.90042 11 15 42.5
4 53.77561 11 17 47.5
6 73.37449 11 13 47.5
2 28.20402 11 15 47.5
4 52.47981 11 14 47.5
3 40.79683 11 14 57.5
3 38.78217 11 16 57.5
5 60.19185 11 13 57.5
2 26.81123 11 13 87.5
2 22.63286 11 13 92.5
2 21.93646 11 12 97.5
1 11.01806 11 14 97.5
3 30.72354 11 21 97.5
10 80.4587 11 15 97.5
4 39.52183 11 14 97.5
3 30.72354 11 14 102.5
3 29.71621 11 13 102.5
2 20.54367 11 14 102.5
3 29.71621 11 13 102.5
2 20.54367 11 12 102.5
1 10.65681 11 14 102.5
3 29.71621 11 15 102.5
4 38.22603 11 13 107.5
2 19.84727 11 14 107.5
3 28.70888 11 13 107.5
2 19.84727 11 13 107.5
2 19.84727 11 16 107.5
5 44.55761 11 14 112.5
3 27.70155 11 15 112.5
4 35.63444 11 13 112.5
2 19.15088 11 14 127.5
3 24.67956 11 15 127.5
4 31.74705 11 12 127.5
1 8.850571 11 13 132.5
2 16.3653 11 15 137.5
4 29.15545 11 14 137.5
3 22.6649 11 14 142.5
3 21.65758 11 13 142.5
2 14.9725 11 13 142.5
2 14.9725 11 15 142.5
4 27.85965 11 15 147.5
4 26.56385 11 13 152.5
2 13.57971 11 13 162.5
2 12.18692 11 14 167.5
3 16.62093 11 13 167.5
2 11.49053 11 17 167.5
6 29.89331 11 14 167.5
3 16.62093 11 13 167.5
2 11.49053 11 16 167.5
5 25.79651 11 15 172.5
4 20.08487 11 15 172.5
4 20.08487 11 17 172.5
6 28.08159 11 13 172.5
2 10.79413 11 14 177.5
3 14.60627 11 17 177.5
6 26.26988 11 16 177.5
5 22.66966 11 14 177.5
3 14.60627 11 19 177.5
8 32.70877 11 13 182.5
2 9.40134 11 12 182.5
1 4.876845 11 15 187.5
4 16.19747 11 14 187.5
3 12.59161 11 15 187.5
4 16.19747 11 14 187.5
3 12.59161 11 16 187.5
5 19.54281 11 14 187.5
3 12.59161 11 14 187.5
3 12.59161 11 12 192.5
1 4.154349 11 13 192.5
2 8.008549 11 13 192.5
2 8.008549 11 13 192.5
2 8.008549 11 13 197.5
2 7.312153 11 13 197.5
2 7.312153 11 13 197.5
2 7.312153 11 12 197.5
1 3.793102 11 15 202.5
4 12.31008 11 13 202.5
2 6.615758 11 13 202.5
2 6.615758 11 12 202.5
1 3.431854 11 14 202.5
3 9.569626 11 13 202.5
2 6.615758 11 20 207.5
9 20.85939 11 13 207.5
2 5.919362 11 14 207.5
3 8.562297 11 14 207.5
3 8.562297 11 18 207.5
7 17.35758 11 18 207.5
7 17.35758 11 13 207.5
2 5.919362 11 13 207.5
2 5.919362 11 13 212.5
2 5.222967 11 16 212.5
5 11.72569 11 12 212.5
1 2.709358 11 13 212.5
2 5.222967 11 15 212.5
4 9.718483 11 14 212.5
3 7.554968 12 14 52.5
2 27.50762 12 16 52.5
4 51.18401 12 17 57.5
5 60.19185 12 15 57.5
3 38.78217 12 21 57.5
9 94.48077 12 14 57.5
2 26.81123 12 16 57.5
4 49.88821 12 17 62.5
5 58.62843 12 15 62.5
3 37.77484 12 15 62.5
3 37.77484 12 15 62.5
3 37.77484 12 14 62.5
2 26.11483 12 19 62.5
7 76.57755 12 15 62.5
3 37.77484 12 14 62.5
2 26.11483 12 14 62.5
2 26.11483 12 14 67.5
2 25.41844 12 14 67.5
2 25.41844 12 19 67.5
7 74.53548 12 14 72.5
2 24.72204 12 16 72.5
4 46.00082 12 13 72.5
1 12.8243 12 15 97.5
3 30.72354 12 13 112.5
1 9.934314 12 15 112.5
3 27.70155 12 19 112.5
7 56.15687 12 13 112.5
1 9.934314 12 14 117.5
2 18.45448 12 15 127.5
3 24.67956 12 14 132.5
2 16.3653 12 14 137.5
2 15.6689 12 15 137.5
3 22.6649 12 15 137.5
3 22.6649 12 15 142.5
3 21.65758 12 13 142.5
1 7.766827 12 13 142.5
1 7.766827 12 16 147.5
4 26.56385 12 14 147.5
2 14.27611 12 15 147.5
3 20.65025 12 13 147.5
1 7.405579 12 15 152.5
3 19.64292 12 15 152.5
3 19.64292 12 14 152.5
2 13.57971 12 13 152.5
1 7.044332 12 14 152.5
2 13.57971 12 14 152.5
2 13.57971 12 16 152.5
4 25.26806 12 14 157.5
2 12.88332 12 14 157.5
2 12.88332 12 14 162.5
2 12.18692 12 15 167.5
3 16.62093 12 15 167.5
3 16.62093 12 14 167.5
2 11.49053 12 20 172.5
8 34.96455 12 14 172.5
2 10.79413 12 15 177.5
3 14.60627 12 17 177.5
5 22.66966 12 17 182.5
5 21.10623 12 14 182.5
2 9.40134 12 14 182.5
2 9.40134 12 15 187.5
3 12.59161 12 13 187.5
1 4.515597 12 14 187.5
2 8.704945 12 15 187.5
3 12.59161 12 18 187.5
6 22.64645 12 14 187.5
2 8.704945 12 16 192.5
4 14.90167 12 16 192.5
4 14.90167 12 15 192.5
3 11.58428 12 16 192.5
4 14.90167 12 14 192.5
2 8.008549 12 18 192.5
6 20.83473 12 15 192.5
3 11.58428 12 14 197.5
2 7.312153 12 15 197.5
3 10.57696 12 15 197.5
3 10.57696 12 15 197.5
3 10.57696 12 15 202.5
3 9.569626 12 18 202.5
6 17.2113 12 16 202.5
4 12.31008 12 17 202.5
5 14.85254 12 16 202.5
4 12.31008 12 16 207.5
4 11.01428 12 14 207.5
2 5.919362 12 14 207.5
2 5.919362 12 16 207.5
4 11.01428 12 15 207.5
3 8.562297 12 15 207.5
3 8.562297 12 16 207.5
4 11.01428 12 20 207.5
8 19.17411 12 15 212.5
3 7.554968 12 14 212.5
2 5.222967 12 14 212.5
2 5.222967 12 15 212.5
3 7.554968 12 15 217.5
3 6.547639 12 15 217.5
3 6.547639 12 14 217.5
2 4.526571 12 13 222.5
1 1.986863 12 14 222.5
2 3.830176 12 16 222.5
4 7.126888 13 15 12.5
2 33.07879 13 17 12.5
4 61.55039 13 15 12.5
2 33.07879 13 17 12.5
4 61.55039 13 16 12.5
3 47.84813 13 14 12.5
1 17.15927 13 18 12.5
5 74.26268 13 14 12.5
1 17.15927 13 16 12.5
3 47.84813 13 15 12.5
2 33.07879 13 15 12.5
2 33.07879 13 15 12.5
2 33.07879 13 15 12.5
2 33.07879 13 16 12.5
3 47.84813 13 16 12.5
3 47.84813 13 17 17.5
4 60.2546 13 17 17.5
4 60.2546 13 18 17.5
5 72.69925 13 14 57.5
1 13.90804 13 16 62.5
3 37.77484 13 15 67.5
2 25.41844 13 18 67.5
5 57.065 13 15 67.5
2 25.41844 13 15 67.5
2 25.41844 13 16 67.5
3 36.76751 13 17 67.5
4 47.29662 13 16 67.5
3 36.76751 13 17 72.5
4 46.00082 13 19 72.5
6 64.31591 13 17 72.5
4 46.00082 13 15 72.5
2 24.72204 13 16 77.5
3 34.75285 13 14 77.5
1 12.46305 13 16 77.5
3 34.75285 13 15 77.5
2 24.02565 13 16 82.5
3 33.74552 13 16 82.5
3 33.74552 13 15 82.5
2 23.32925 13 16 82.5
3 33.74552 13 15 82.5
2 23.32925 13 15 82.5
2 23.32925 13 15 82.5
2 23.32925 13 16 82.5
3 33.74552 13 16 82.5
3 33.74552 13 15 107.5
2 19.84727 13 15 107.5
2 19.84727 13 19 107.5
6 51.6339 13 16 112.5
3 27.70155 13 15 112.5
2 19.15088 13 16 112.5
3 27.70155 13 14 112.5
1 9.934314 13 15 122.5
2 17.75809 13 16 122.5
3 25.68689 13 14 122.5
1 9.211818 13 16 127.5
3 24.67956 13 17 132.5
4 30.45125 13 16 137.5
3 22.6649 13 17 142.5
4 27.85965 13 16 142.5
3 21.65758 13 16 147.5
3 20.65025 13 14 147.5
1 7.405579 13 19 147.5
6 37.14017 13 14 147.5
1 7.405579 13 15 147.5
2 14.27611 13 14 152.5
1 7.044332 13 15 152.5
2 13.57971 13 15 152.5
2 13.57971 13 16 152.5
3 19.64292 13 15 157.5
2 12.88332 13 17 157.5
4 23.97226 13 17 162.5
4 22.67646 13 17 162.5
4 22.67646 13 16 177.5
3 14.60627 13 15 177.5
2 10.09774 13 14 182.5
1 4.876845 13 17 182.5
4 17.49327 13 17 182.5
4 17.49327 13 15 187.5
2 8.704945 13 15 187.5
2 8.704945 13 16 187.5
3 12.59161 13 14 192.5
1 4.154349 13 16 192.5
3 11.58428 13 15 192.5
2 8.008549 13 22 192.5
9 28.22153 13 16 192.5
3 11.58428 13 14 192.5
1 4.154349 13 16 197.5
3 10.57696 13 15 197.5
2 7.312153 13 16 197.5
3 10.57696 13 15 197.5
2 7.312153 13 16 197.5
3 10.57696 13 15 197.5
2 7.312153 13 15 197.5
2 7.312153 13 16 197.5
3 10.57696 13 18 202.5
5 14.85254 13 17 202.5
4 12.31008 13 14 207.5
1 3.070606 13 18 207.5
5 13.28911 13 15 217.5
2 4.526571 14 16 22.5
2 31.686 14 19 22.5
5 71.13583 14 18 27.5
4 57.663 14 16 27.5
2 30.9896 14 16 27.5
2 30.9896 14 20 27.5
6 80.62135 14 17 27.5
3 44.82614 14 18 27.5
4 57.663 14 19 27.5
5 69.5724 14 17 27.5
3 44.82614 14 15 27.5
1 16.07553 14 15 27.5
1 16.07553 14 15 32.5
1 15.71428 14 16 32.5
2 30.29321 14 16 32.5
2 30.29321 14 17 32.5
3 43.81881 14 15 32.5
1 15.71428 14 16 32.5
2 30.29321 14 16 32.5
2 30.29321 14 15 32.5
1 15.71428 14 16 32.5
2 30.29321 14 18 32.5
4 56.3672 14 15 32.5
1 15.71428 14 16 32.5
2 30.29321 14 16 32.5
2 30.29321 14 17 37.5
3 42.81149 14 16 77.5
2 24.02565 14 18 77.5
4 44.70502 14 17 77.5
3 34.75285 14 19 82.5
5 52.37473 14 15 82.5
1 12.1018 14 17 82.5
3 33.74552 14 16 87.5
2 22.63286 14 16 87.5
2 22.63286 14 17 87.5
3 32.73819 14 19 87.5
5 50.8113 14 16 87.5
